Date,Metal Tapped 7 Dy Run (kg/pd),Amperage (kA),Curr Eff 7 Dy Running (%),Aluminium (%),Iron (%),Cell Age (days),Cell Restart Age (days),BFT (sec),UF (min),UF_NO (no),Silicon (%),Base RSP (µΩ),Nett Sp Engy 7 Dy Run (kWh/kg Al),Nett Volts Per Pot (V),Anode Problems (No),Anode Shift Life (shifts),AlF3 Cons (kg AlF3/pd),Bath Temp (°C),Excess AlF3 (%),Metal Ht Bef Tap (cm),Bath Ht Bef Tap (cm),AE Freq (AE/pd),AE Duration (secs),Noise Volts (V),Noise Act (No/pd),Alumina Dumps (No/pd),Lining Drop (mV),Bath Temp (°C),AEV (V),SPAR,Call Wt (kg),Cruce Wt (kg),Sm RES (µΩ),TRSP (µΩ),TRSP TIME (min),Current Effeciency (%),Net Specific Energy (kWh/kg Al),NAE Freq (AE/pd)
08-DEC-18,1735.63235294118,238.02,90.6257720588235,99.9012727272727,0.067818181818182,772,,29.7841911764706,36.7169117647059,12.8382352941176,0.023236363636364,10.953125,14.1794117647059,4.31008455882353,11,76,26.1106617647059,965.270440251572,10.4391304347826,20.906862745098,16.6911764705882,0.018382352941177,14.2,0.014411764705882,0.128676470588235,2897.67647058824,,965.270440251572,11.896,5.9063768115942,2309.41176470588,2317.37745098039,11.1615551470588,0.002279411764706,241.5,90.6763831177887,14.2217438548662,0.139705882352941
09-DEC-18,1735.86397058824,238.01,90.6402573529412,99.8902954545454,0.074204545454546,773,,29.7764705882353,36.9558823529412,12.9595588235294,0.024727272727273,10.953125,14.1770588235294,4.29592647058824,5,76,24.8845588235294,966.895833333333,10.1308823529412,20.9460784313725,16.8774509803922,0.003676470588235,22,0.014091911764706,0.091911764705882,2901.88970588235,337.337837837838,966.895833333333,9.094,5.87279411764706,2308.62745098039,2312.05882352941,11.1027205882353,0.002525735294118,244.923076923077,90.4713120330434,14.2435441763989,0.091911764705882
10-DEC-18,1735.51470588235,237.73,90.6398161764706,99.8945849056604,0.069056603773585,774,,29.7547794117647,36.6544117647059,12.9558823529412,0.023943396226415,10.953125,14.1764705882353,4.29655514705882,6,76,25.1617647058823,964.826086956522,10.560294117647,20.9656862745098,17.593137254902,0.029411764705882,40.5714285714286,0.014169117647059,0.132352941176471,2906.03308823529,,964.826086956522,11.7495714285714,5.84558823529412,2311.76470588235,2319.92647058824,11.1187610294118,0.001566176470588,199.2,90.8872427675942,14.156473460651,0.136029411764706
11-DEC-18,1736.25,238.01,90.644044117647,99.893,0.0702,775,,29.7772058823529,36.4669117647059,13.0073529411765,0.024,10.953125,14.1769485294118,4.30006617647059,10,76,25.4602941176471,965.028985507246,10.5579710144928,20.9707317073171,17.4803921568627,0.025735294117647,25.7142857142857,0.014011029411765,0.143382352941176,2905.54411764706,,965.028985507246,12.616,5.82434782608696,2310.53921568627,2314.90196078431,11.1210882352941,0.000867647058824,128.142857142857,90.5825645475224,14.225747420264,0.125
12-DEC-18,1737.75,238,90.7073897058824,99.8953333333333,0.066814814814815,776,,29.7569852941176,36.4963235294118,13.0404411764706,0.023851851851852,10.953125,14.1669852941176,4.30013602941176,13,76,25.3110294117647,963.227848101266,10.2986111111111,21.0686274509804,17.4166666666667,0.014705882352941,7.5,0.014235294117647,0.165441176470588,2911.84191176471,,963.227848101266,12.429,5.89263888888889,2317.69607843137,2323.57843137255,11.1202977941176,0.001470588235294,210.555555555556,90.9236046078081,14.155674512627,0.132352941176471
13-DEC-18,1736.69117647059,238.03,90.6360294117647,99.8901132075472,0.070094339622642,777,,29.7419117647059,37.1764705882353,12.8529411764706,0.02222641509434,10.953125,14.1797794117647,4.30338970588235,18,76,24.7672794117647,965.109589041096,10.2857142857143,20.8921568627451,17.2549019607843,0.022058823529412,25.6,0.014371323529412,0.169117647058824,2899.88235294118,,965.109589041096,12.1782,5.889,2303.57843137255,2300.83333333333,11.1324669117647,0.001375,139.181818181818,90.0256262297986,14.3125592730914,0.125
14-DEC-18,1736.24632352941,238.04,90.5949632352941,99.901925,0.06265,778,,29.7661764705882,36.1838235294118,13.1029411764706,0.025225,10.953125,14.1853308823529,4.30186764705882,12,76,25.2683823529412,963.493243243243,10.6220588235294,21.0392156862745,17.1323529411765,0.014705882352941,17,0.014875,0.143382352941176,2909.52941176471,,963.493243243243,11.896,5.78426470588235,2304.14634146341,2304.36585365854,11.1266397058823,0.002382352941176,323.3,90.1592991961044,14.6711687381477,0.143382352941176
15-DEC-18,1736.375,238.02,90.5994485294118,99.8979591836735,0.065795918367347,779,,29.6448529411765,36.6176470588235,12.9595588235294,0.023510204081633,10.953125,14.180919117647,4.30219117647059,17,76,25.8014705882353,964.744966442953,10.0147058823529,21.0533980582524,16.9607843137255,0.011029411764706,17,0.014908088235294,0.172794117647059,2916.97426470588,,964.744966442953,11.3576666666667,5.90073529411765,2313.87254901961,2317.76960784314,11.1288161764706,0.002897058823529,204.421052631579,90.6898226561303,14.2013695141015,0.158088235294118
16-DEC-18,1735.01838235294,238.02,90.5286764705882,99.8994848484849,0.06280303030303,780,,29.6025735294118,36.4522058823529,13.0036764705882,0.024530303030303,10.953125,14.19625,4.30255882352941,6,76,25.7375,963.72972972973,10.0926470588235,21.0147058823529,16.7058823529412,0.029411764705882,58,0.014643382352941,0.191176470588235,2921.15441176471,,963.72972972973,13.329875,5.91235294117647,2298.1862745098,2304.6568627451,11.1301433823529,0.001547794117647,224.4,90.1786407531087,14.3163104413459,0.158088235294118
17-DEC-18,1735.3125,238.02,90.5276838235294,99.88725,0.072075,781,,29.6301470588235,37.25,13.0294117647059,0.02405,10.953125,14.1963970588235,4.29921323529412,11,76,25.7908088235294,964.65034965035,10.8838235294118,20.9038461538461,16.6634615384615,0.025735294117647,22.5714285714286,0.014352941176471,0.150735294117647,2911.02941176471,,964.65034965035,12.4367142857143,5.89088235294118,2306.96078431373,2311.86274509804,11.1159963235294,0.001128676470588,158.285714285714,90.4605988556442,14.2389918368161,0.113970588235294
18-DEC-18,1734.60661764706,239.04,90.4363970588235,99.8910169491525,0.06871186440678,782,,29.7095588235294,36.797794117647,12.9191176470588,0.024389830508475,10.9462757352941,14.2168382352941,4.31138235294118,11,76,25.9933823529412,963.910256410256,10.4742857142857,20.9656862745098,17,0.025735294117647,24.4285714285714,0.014308823529412,0.139705882352941,2904.54779411765,,963.910256410256,13.1498571428571,5.84985714285714,2309.95098039216,2314.95098039216,11.1253529411765,0.001051470588235,196.666666666667,90.1941597449385,14.306509927769,0.154411764705882
19-DEC-18,1734.82352941176,240.01,90.3397058823529,99.8956274509804,0.066254901960784,783,,29.6014705882353,36.5698529411765,13.0294117647059,0.023980392156863,10.9334558823529,14.2369117647059,4.31551470588235,12,76,26.5797794117647,968.079136690647,9.94571428571429,20.9754901960784,16.906862745098,0.025735294117647,7.57142857142857,0.013279411764706,0.136029411764706,2924.56985294118,,968.079136690647,11.6617142857143,5.903,2321.61764705882,2324.68137254902,11.0913566176471,0.000430147058824,179.5,90.2072164780527,14.2933162312641,0.136029411764706
20-DEC-18,1737.16176470588,240.01,90.3527941176471,99.89978,0.06206,784,,29.58125,36.2573529411765,12.9779411764706,0.02436,10.9334558823529,14.2358455882353,4.31266911764706,15,76,27.8165441176471,970.101265822785,9.49154929577465,21.0441176470588,16.7058823529412,0.029411764705882,48.5,0.013599264705882,0.113970588235294,2930.84191176471,,970.101265822785,14.2095,5.89014084507042,2322.69607843137,2325.44117647059,11.0794264705882,0.001003676470588,210.166666666667,90.2348201716778,14.2659389036933,0.132352941176471
21-DEC-18,1738.61029411765,240,90.3223529411765,99.8921666666667,0.066592592592593,785,,29.5165441176471,36.9779411764706,12.9742647058824,0.023388888888889,10.9334558823529,14.246875,4.31493382352941,26,76,29.2238970588235,969.853503184713,9.55147058823529,20.7352941176471,16.8823529411765,0.011029411764706,11.6666666666667,0.013738970588235,0.102941176470588,2922.8125,,969.853503184713,11.5683333333333,5.83661764705882,2320.88235294118,2324.87745098039,11.088169117647,0.001238970588235,282,90.2178322900003,14.3104443615198,0.099264705882353
22-DEC-18,1739.45588235294,240.02,90.2590073529412,99.9064651162791,0.056581395348837,786,,29.6591911764706,37.3272058823529,12.8198529411765,0.025674418604651,10.9334558823529,14.263125,4.31609191176471,13,76,29.4691176470588,968.481012658228,9.6536231884058,21.0343137254902,16.7303921568627,0.018382352941177,21.4,0.013834558823529,0.084558823529412,2902.27205882353,,968.481012658228,14.6958,5.82811594202899,2323.52941176471,2329.14215686275,11.0923529411765,0.001154411764706,223.333333333333,90.3769242691112,14.2678798806909,0.088235294117647
23-DEC-18,1741.82352941176,240,90.2740073529412,99.9040789473684,0.057552631578947,787,,29.7911764705882,36.6470588235294,13.0845588235294,0.023631578947368,10.9334558823529,14.2657352941176,4.31545588235294,9,76,28.9253676470588,967.130136986301,9.85,21.0146341463415,16.7156862745098,0.018382352941177,24.4,0.0138125,0.095588235294118,2900.82720588235,,967.130136986301,11.0458,5.83867647058824,2323.52941176471,2323.84803921569,11.0911985294118,0.002110294117647,235.5,90.1763826004492,14.4309018776577,0.080882352941177
24-DEC-18,1742.42279411765,240.03,90.1959926470588,99.8960697674419,0.063744186046512,788,,29.6922794117647,36.0698529411765,12.9191176470588,0.025023255813954,10.9334558823529,14.2927205882353,4.32144852941176,13,76,29.0639705882353,969.337662337662,9.29838709677419,21.093137254902,16.6421568627451,0.025735294117647,21.7142857142857,0.013830882352941,0.095588235294118,2917.69117647059,,969.337662337662,11.8437142857143,5.93822580645161,2322.05882352941,2323.11274509804,11.1147205882353,0.000930147058824,165.714285714286,90.1384604167818,14.4151105661498,0.102941176470588
25-DEC-18,1744.42647058824,240.01,90.2484191176471,99.8982765957447,0.065191489361702,789,,29.5757352941176,36.0220588235294,13.0367647058824,0.024212765957447,10.9308088235294,14.2964705882353,4.31902205882353,9,76,30.2154411764706,966.759493670886,9.764,20.9901960784314,16.3382352941176,0.011029411764706,35.6666666666667,0.0139375,0.125,2934.45955882353,,966.759493670886,11.7946666666667,5.84173333333333,2317.8431372549,2326.27450980392,11.1052720588235,0.006345588235294,260.58064516129,90.269036768321,14.4853910915058,0.110294117647059
26-DEC-18,1744.49632352941,240.01,90.2508823529412,99.8842857142857,0.076163265306122,790,,29.4518382352941,36.0698529411765,12.985294117647,0.023673469387755,10.9265294117647,14.3141911764706,4.32103676470588,14,76,30.45,966.185897435897,9.52631578947368,21.1960784313725,16.3627450980392,0.022058823529412,9,0.0150625,0.172794117647059,2939.58823529412,,966.185897435897,12.4025,5.83421052631579,2321.8137254902,2325.98039215686,11.1138235294118,0.005169117647059,267.1,90.2576237916561,14.4223256529151,0.132352941176471
27-DEC-18,1744.3125,240.01,90.241544117647,99.8830434782609,0.075804347826087,791,,29.3727941176471,35.3345588235294,13.1691176470588,0.02395652173913,10.9246323529412,14.3301102941176,4.32118382352941,4,76,29.9169117647059,965.275167785235,10.1931506849315,21.2549019607843,16.6225490196078,0.029411764705882,8.85714285714286,0.016022058823529,0.191176470588235,2950.57720588235,,965.275167785235,12.918,5.84493150684932,2299.90291262136,2303.76213592233,11.1144632352941,0.007022058823529,269.576923076923,89.3936015912381,15.1665359434876,0.147058823529412
28-DEC-18,1744.74264705882,240.02,90.2644117647059,99.8779824561403,0.078929824561404,792,,29.3518382352941,35.7867647058824,13.0772058823529,0.025789473684211,10.9246323529412,14.3434926470588,4.32267279411765,6,76,29.4904411764706,963.412162162162,9.82394366197183,21.2195121951219,16.4656862745098,0.047794117647059,12.1538461538462,0.016341911764706,0.242647058823529,2957.5,,963.412162162162,11.6755384615385,5.89070422535211,2323.92156862745,2331.05392156863,11.1201433823529,0.003216911764706,179.636363636364,90.451105835717,14.3898778839162,0.202205882352941
29-DEC-18,1744.97426470588,240,90.2772426470588,99.8583243243243,0.099810810810811,793,,29.3275735294118,35.7683823529412,13.0919117647059,0.024162162162162,10.9246323529412,14.3566544117647,4.31980882352941,11,76,28.7974264705882,965.530612244898,9.55324675324675,21.0539215686274,17,0.040441176470588,26.8,0.016297794117647,0.183823529411765,2962.14705882353,,965.530612244898,12.5579,5.91402597402597,2323.82352941176,2325.73529411765,11.1094779411765,0.010132352941177,337.846153846154,90.2496170879165,14.3847956208294,0.194852941176471
30-DEC-18,1745.14338235294,240.01,90.2852205882353,99.8806206896552,0.079120689655172,794,,29.3654411764706,36.8308823529412,12.8382352941176,0.025775862068966,10.9246323529412,14.3446323529412,4.32351102941176,8,76,29.0639705882353,963.30985915493,10.1253521126761,21.1911764705882,16.4019607843137,0.036764705882353,13.1666666666667,0.016213235294118,0.205882352941176,2942.19852941176,,963.30985915493,12.4318333333333,5.68788732394366,2318.92156862745,2324.14215686275,11.1248235294118,0.008757352941176,311.8,90.1847896577738,14.4567209025179,0.198529411764706
31-DEC-18,1744.70220588235,240.03,90.2629411764706,99.8797678571429,0.082107142857143,795,,29.2268382352941,35.0992647058824,13.1507352941176,0.026285714285714,10.9246323529412,0,4.32386764705882,9,76,28.9253676470588,964.980263157895,9.94492753623188,21.2941176470588,16.5098039215686,0.025735294117647,44.1428571428571,0.015878676470588,0.194852941176471,2968.01102941176,,964.980263157895,13.034,5.72826086956522,2316.47058823529,2322.10784313725,11.1253051470588,0.011125,432.545454545455,90.1009709928541,14.4124469967301,0.158088235294118
01-JAN-19,1749.48529411765,240.03,90.5090808823529,99.8715319148936,0.087659574468085,796,,28.9882352941176,35.4705882352941,13.1397058823529,0.02631914893617,10.9246323529412,0,4.31736029411765,7,76,29.4797794117647,962.868055555556,10.2342857142857,21.3921568627451,16.8439024390244,0.044117647058824,36.5,0.016180147058824,0.209558823529412,2997.66176470588,,962.868055555556,12.4395,5.76028571428571,2365.51219512195,2366.56097560976,11.0982316176471,0.008628676470588,343.684210526316,91.8242832914673,14.1767529734285,0.209558823529412
02-JAN-19,1756.81985294118,239.01,90.9433088235294,99.8733709677419,0.083983870967742,797,,29.0738970588235,36.4044117647059,13.0514705882353,0.0245,10.9246323529412,0,4.31041911764706,10,76,28.9466911764706,962.964285714286,9.7958904109589,21.4264705882353,16.8921568627451,0.040441176470588,18.3,0.015900735294118,0.169117647058824,2977.13235294118,,962.964285714286,12.3203,5.75835616438356,2387.20588235294,2387.86764705882,11.1101617647059,0.012404411764706,402.92,93.0452291282854,13.8563405043129,0.1875
03-JAN-19,1763.30514705882,238.06,91.385,99.8762592592592,0.081425925925926,798,,29.1492647058824,35.5845588235294,13.1911764705882,0.024111111111111,10.9248308823529,0,4.30359191176471,7,76,25.5882352941176,959.955882352941,10.1633802816901,21.4313725490196,16.6274509803922,0.036764705882353,19.7,0.017220588235294,0.1875,2975.27573529412,,959.955882352941,13.5909,5.66859154929577,2379.06862745098,2385,11.1330514705882,0.024099264705882,480.875,93.3059130497681,13.769422623047,0.165441176470588
04-JAN-19,1768.61397058824,236.82,91.8354779411765,99.873350877193,0.083122807017544,799,,28.9996323529412,35.5625,13.1580882352941,0.025052631578947,10.955,0,4.30147058823529,2,76,19.6602941176471,956.424657534247,12.0661971830986,21.6127450980392,17.3823529411765,0.036764705882353,22.3333333333333,0.018099264705882,0.286764705882353,2997.39338235294,,956.424657534247,12.1445555555555,5.61056338028169,2379.95098039216,2381.88725490196,11.1765,0.013088235294118,347.342105263158,93.6708700739129,13.699575935568,0.161764705882353
05-JAN-19,1771.67279411765,234.68,92.2859558823529,99.8764363636364,0.082254545454546,800,,28.9209558823529,35.6691176470588,13.1911764705882,0.024545454545455,10.985,0,4.29795588235294,5,76,14.7985294117647,952.757575757576,11.869014084507,21.619512195122,17.2146341463415,0.025735294117647,41.2857142857143,0.018709558823529,0.308823529411765,3003.83455882353,,952.757575757576,12.3231428571428,5.72901408450704,2349.0243902439,2348.31707317073,11.2629742647059,0.011334558823529,276.326530612245,93.1935962258365,13.8270677092074,0.191176470588235
06-JAN-19,1775.22058823529,233.97,92.8082352941176,99.8843088235294,0.074279411764706,801,,29.0227941176471,35.9632352941176,13.1139705882353,0.022455882352941,11.012,0,4.31116176470588,5,76,11.8025735294118,949.783269961977,12.4246376811594,21.4901960784314,17.0490196078431,0.025735294117647,15.5714285714286,0.018264705882353,0.319852941176471,2981.59191176471,,949.783269961977,11.6485714285714,5.67420289855072,2347.25490196078,2350.71078431373,11.3592904411765,0.037867647058824,454.764705882353,93.5724837999146,13.7655894610934,0.202205882352941
07-JAN-19,1779.25367647059,236.72,93.2045588235294,99.8819272727273,0.079018181818182,802,,29.1580882352941,35.1948529411765,13.1875,0.024254545454546,10.9750955882353,0,4.32425367647059,4,76,8.93455882352941,950.340277777778,12.2159420289855,21.6536585365854,16.5853658536585,0.040441176470588,9.72727272727273,0.018305147058824,0.286764705882353,2981.74264705882,,950.340277777778,12.0577272727273,5.62884057971014,2360,2360.61274509804,11.2957757352941,0.020558823529412,329.059701492537,92.8750078894298,13.8827006310221,0.183823529411765
08-JAN-19,1777.11764705882,238.01,93.2061397058824,99.8868490566038,0.075962264150943,803,,29.0268382352941,35.985294117647,13.2095588235294,0.023867924528302,10.9257132352941,0,4.31485661764706,13,76,27.0275735294118,956.643518518519,12.15,21.6960784313725,16.8774509803922,0.025735294117647,18.5714285714286,0.017305147058824,0.253676470588235,2980.20955882353,363.478723404255,956.643518518519,13.6312857142857,5.65558823529412,2336.8932038835,2336.21359223301,11.1826213235294,0.027066176470588,383.381578947368,91.4164928365029,14.5187111385996,0.091911764705882
09-JAN-19,1777.01102941176,238,93.2576102941176,99.89298,0.07356,804,,28.9985294117647,36.4117647058824,13.0551470588235,0.02298,10.9262132352941,0,4.30661397058824,15,76,26.7503676470588,957.099290780142,11.8014705882353,21.6813725490196,17.4166666666667,0.007352941176471,5.5,0.016301470588235,0.183823529411765,2980.40808823529,314.596153846154,957.099290780142,12.109,5.69588235294118,2389.41176470588,2392.1568627451,11.1483529411765,0.005698529411765,224.03125,93.6087103119785,13.7041259536364,0.084558823529412
10-JAN-19,1777.36029411765,238.01,93.2783455882353,99.8860588235294,0.078607843137255,805,,29.0625,36.2169117647059,13.125,0.02356862745098,10.9262867647059,13.7735294117647,4.30258455882353,13,76,18.3169117647059,958.528169014085,11.3685714285714,21.5343137254902,17.25,0,,0.015522058823529,0.176470588235294,2974.26838235294,332.554054054054,958.528169014085,,5.71428571428571,2370.09756097561,2369.9512195122,11.1314595588235,0.006816176470588,230.633333333333,92.7366527622657,14.0585765366048,0.055147058823529
11-JAN-19,1778.16544117647,238.01,93.2537867647059,99.8839555555555,0.082822222222222,806,,29.1121323529412,35.8970588235294,13.1066176470588,0.023755555555556,10.9262867647059,13.7766911764706,4.30104779411765,9,76,13.6470588235294,960.260563380282,10.3926470588235,21.8039215686274,16.1323529411765,0.014705882352941,10,0.014797794117647,0.125,2973.875,,960.260563380282,11.798,5.66882352941176,2374.68292682927,2381.48780487805,11.1249007352941,0.009636029411765,263.871794871795,93.188081594356,14.0552752563371,0.110294117647059
12-JAN-19,1781.97426470588,238.03,93.2647058823529,99.8912857142857,0.074517857142857,807,,29.1573529411765,36.0036764705882,13.0330882352941,0.023625,10.9262867647059,0,4.29616176470588,6,76,14.3400735294118,963.256944444444,10.6871428571428,21.7352941176471,16.6764705882353,0.014705882352941,12,0.013985294117647,0.139705882352941,2977.9375,,963.256944444444,11.3705,5.67228571428571,2390.04901960784,2391.47058823529,11.1032830882353,0.0086875,317.071428571429,93.5720263597366,13.6868501289769,0.091911764705882
13-JAN-19,1785.70220588235,238,93.2326470588235,99.8892452830189,0.076075471698113,808,,29.2900735294118,37.0183823529412,12.9816176470588,0.023905660377359,10.9262867647059,0,4.2960625,14,76,22.1658088235294,965.841059602649,9.83623188405797,21.6960784313725,15.828431372549,0.011029411764706,22.6666666666667,0.014069852941177,0.143382352941176,2947.02205882353,,965.841059602649,14.846,5.75855072463768,2388.03921568627,2390.49019607843,11.1047389705882,0.008602941176471,330.291666666667,93.5450633145025,13.6806205953603,0.091911764705882
14-JAN-19,1788.37867647059,237.99,93.3029411764706,99.8961320754717,0.071132075471698,809,,29.3110294117647,36.4117647058824,13.0073529411765,0.022622641509434,10.9262867647059,0,4.28965441176471,7,76,27.5180147058823,966.952702702703,9.43521126760563,21.5049019607843,16.3823529411765,0.003676470588235,2,0.013863970588235,0.091911764705882,2955.20588235294,,966.952702702703,10.727,5.77845070422535,2378.48039215686,2380.58823529412,11.0782867647059,0.008272058823529,303.892857142857,93.1611010822054,13.7669902283928,0.095588235294118
15-JAN-19,1791.04044117647,238.44,93.4166176470588,99.897125,0.069875,810,,29.2698529411765,36.6617647058824,12.9558823529412,0.023875,10.9262867647059,0,4.29986397058824,6,76,26.5797794117647,965.901315789474,9.35277777777778,21.5441176470588,16.5098039215686,0.014705882352941,27.25,0.014147058823529,0.139705882352941,2948,,965.901315789474,13.7305,5.77208333333333,2380.88235294118,2380.51470588235,11.1055588235294,0.009466911764706,336.678571428571,92.9804571418834,13.8188134453687,0.102941176470588
16-JAN-19,1790.66176470588,240.05,93.2832352941176,99.8941860465116,0.072418604651163,811,,29.4551470588235,36.0036764705882,13.0808823529412,0.025162790697674,10.9262867647059,0,4.31516544117647,2,76,29.3411764705882,970.561643835616,9.31884057971014,21.656862745098,16.1127450980392,0.011029411764706,6,0.013275735294118,0.095588235294118,2940.44852941176,,970.561643835616,9.456,5.82304347826087,2385.51219512195,2385.9756097561,11.0885514705882,0.003393382352941,211.8125,92.5710288634242,13.9317849852881,0.091911764705882
17-JAN-19,1792.20955882353,239.33,93.289044117647,99.8938125,0.0710625,812,,29.3352941176471,36.2757352941176,13.0735294117647,0.024479166666667,10.9262867647059,13.7516176470588,4.30897794117647,10,76,29.5011029411765,969.105960264901,9.10724637681159,21.6960784313725,16.578431372549,0.022058823529412,81,0.013294117647059,0.055147058823529,2955.35294117647,,969.105960264901,14.919,5.70884057971014,2382.9756097561,2381.39024390244,11.0966102941176,0.006003676470588,470.181818181818,92.6699242863786,13.8951377218982,0.099264705882353
18-JAN-19,1792.72058823529,238.98,93.2621691176471,99.89512,0.07026,813,,29.2088235294118,35.4080882352941,13.0955882352941,0.02466,10.9262867647059,13.7608088235294,4.30465808823529,4,76,27.4647058823529,971.075471698113,9.06266666666667,21.590243902439,16.5463414634146,0.029411764705882,55.25,0.013797794117647,0.128676470588235,2977.79411764706,,971.075471698113,12.05075,5.68706666666667,2393.03921568627,2395.73529411765,11.0938529411765,0.004658088235294,504.285714285714,93.3631264858818,13.7692744343922,0.095588235294118
19-JAN-19,1793.31617647059,239.05,93.2369117647059,99.8922075471698,0.073547169811321,814,,29.0363970588235,35.8382352941176,13.0551470588235,0.023584905660377,10.9262867647059,0,4.30946323529412,7,76,26.5797794117647,967.948387096774,9.08767123287671,21.7598039215686,16.2647058823529,0.011029411764706,33.3333333333333,0.014426470588235,0.1875,2990.25735294118,,967.948387096774,12.281,5.66232876712329,2381.07317073171,2383.19512195122,11.1107205882353,0.006713235294118,437.666666666667,92.8483985742238,14.1078087061103,0.136029411764706
20-JAN-19,1793.23161764706,239.24,93.1616911764706,99.8934081632653,0.072959183673469,815,,28.9981617647059,35.5661764705882,13.172794117647,0.025,10.9262867647059,0,4.30935294117647,2,76,26.7290441176471,967.302631578947,9.47972972972973,21.6862745098039,16.656862745098,0.014705882352941,15.3333333333333,0.014661764705882,0.113970588235294,2997.47058823529,,967.302631578947,14.7113333333333,5.7727027027027,2391.76470588235,2397.40196078431,11.1011654411765,0.005775735294118,321.5,93.3273235884653,13.7622735928108,0.121323529411765
21-JAN-19,1795.58455882353,238.95,93.2289338235294,99.8884528301887,0.07688679245283,816,,28.8242647058824,35.5735294117647,13.0404411764706,0.024584905660377,10.9262867647059,0,4.31593382352941,9,76,26.1319852941176,966.072368421053,9.37972972972973,21.8,16.4146341463415,0.014705882352941,16.25,0.014977941176471,0.143382352941176,3014.32352941176,,966.072368421053,12.141,5.73256756756757,2384.24390243902,2387.53658536585,11.127125,0.007235294117647,307.454545454545,93.0549102661854,14.1068637652613,0.176470588235294
22-JAN-19,1797.52205882353,239.26,93.2852573529412,99.8967118644068,0.069694915254237,817,,28.8507352941176,35.8014705882353,13.0294117647059,0.023949152542373,10.9262867647059,0,4.31227205882353,9,76,25.55625,966.320754716981,9.73424657534247,21.6165048543689,16.390243902439,0.022058823529412,11.6666666666667,0.014544117647059,0.077205882352941,3009.06985294118,,966.320754716981,11.3511666666667,5.75424657534247,2390.58823529412,2395.71078431373,11.1135919117647,0.007433823529412,415.470588235294,93.2548620728817,13.8080277489335,0.128676470588235
23-JAN-19,1797.60661764706,240,93.2915441176471,99.8950188679245,0.070849056603774,818,,28.8963235294118,36.5073529411765,12.9264705882353,0.025301886792453,10.9262867647059,0,4.32184926470588,11,76,26.1746323529412,965.943037974684,9.85211267605634,21.8725490196078,16.0686274509804,0.044117647058824,20.1,0.014599264705882,0.113970588235294,3004.54044117647,,965.943037974684,11.1743,5.63732394366197,2399.16666666667,2400.46568627451,11.1163455882353,0.004724264705882,283.266666666667,93.1510650640487,13.8318150345886,0.169117647058824
24-JAN-19,1798.28308823529,240.01,93.2888970588235,99.8968367346939,0.068122448979592,819,,28.8841911764706,35.922794117647,12.985294117647,0.025204081632653,10.9262867647059,13.7805514705882,4.32319852941176,9,76,30.1514705882353,967.203947368421,9.82142857142857,21.4887892376682,16.322869955157,0.022058823529412,20.5,0.014194852941177,0.088235294117647,3003.41544117647,,967.203947368421,13.1446666666667,5.66871428571429,2389.21951219512,2387.78048780488,11.1179816176471,0.006055147058824,286.086956521739,92.6541779751971,14.3400166442265,0.139705882352941
25-JAN-19,1799.10661764706,240.02,93.2739705882353,99.8902181818182,0.073418181818182,820,,28.9132352941176,35.9926470588235,13.0294117647059,0.024709090909091,10.9262867647059,13.7973897058823,4.32234558823529,14,76,29.6610294117647,968.534591194969,9.39275362318841,21.671568627451,16.3235294117647,0.011029411764706,6.33333333333333,0.014426470588235,0.125,3001.89705882353,,968.534591194969,13.2666666666667,5.67913043478261,2402.8431372549,2404.77941176471,11.114919117647,0.005102941176471,258.5,93.3122401521347,13.7937613566746,0.143382352941176
26-JAN-19,1800.3125,240.05,93.2832720588235,99.8946111111111,0.070481481481481,821,,28.9797794117647,35.8382352941176,13.0404411764706,0.025092592592593,10.9262867647059,0,4.31984926470588,7,76,29.1279411764706,967.973154362416,10.0014492753623,21.6421568627451,16.328431372549,0,,0.014919117647059,0.150735294117647,2997.75367647059,,967.973154362416,,5.63057971014493,2401.37254901961,2404.60784313725,11.1029338235294,0.006643382352941,553.6,93.2943104932872,13.8235447105438,0.117647058823529
27-JAN-19,1800.97058823529,240.04,93.2719117647059,99.8926086956522,0.074021739130435,822,,28.8930147058823,35.5330882352941,13.0992647058824,0.024782608695652,10.9263970588235,0,4.31977573529412,13,76,32.5930147058824,966.411042944785,10.3449275362319,21.7598039215686,17.156862745098,0.018382352941177,17.8,0.014996323529412,0.154411764705882,3010.61397058824,,966.411042944785,11.845,5.60826086956522,2401.76470588235,2403.38235294118,11.1039852941176,0.005805147058824,279.631578947368,93.2498715000756,13.819544459611,0.128676470588235
28-JAN-19,1801.51838235294,240.03,93.2401838235294,99.8870434782609,0.077152173913044,823,,28.9080882352941,35.7867647058824,13.1764705882353,0.026173913043478,10.9266544117647,0,4.31769852941176,9,76,30.8658088235294,967.382165605096,10.2753623188406,21.7205882352941,17.0539215686274,0.007352941176471,28,0.014661764705882,0.136029411764706,3002.39338235294,,967.382165605096,11.145,5.65304347826087,2398.57843137255,2403.97058823529,11.0957389705882,0.008323529411765,306.884615384615,93.2758034098815,13.7972575687794,0.095588235294118
